"Monitor PT1000 Minus Bottom Mid TEC TAir"
Date,VALUE_CONVERTED
"1310039096000","15.26"
"1310039101000","15.23"
"1310039103000","15.26"
"1310039121000","15.23"
"1310039123000","15.26"
"1310039126000","15.23"
"1310039128000","15.26"
"1310039131000","15.23"
"1310039138000","15.26"
"1310039141000","15.23"
"1310039146000","15.26"
"1310039181000","15.23"
"1310039183000","15.26"
"1310039188000","15.23"
"1310039193000","15.26"
"1310039206000","15.23"
"1310039211000","15.26"
"1310039213000","15.23"
"1310039216000","15.26"
"1310039228000","15.23"
"1310039231000","15.26"
"1310039236000","15.23"
"1310039238000","15.26"
"1310039276000","15.23"
"1310039281000","15.26"
"1310039283000","15.23"
"1310039298000","15.26"
"1310039676000","15.23"
"1310039678000","15.26"
"1310040041000","15.23"
"1310040043000","15.26"
"1310041996000","15.23"
"1310041998000","15.26"
"1310042006000","15.23"
"1310042008000","15.26"
"1310042068000","15.23"
"1310042071000","15.26"
"1310042076000","15.23"
"1310042078000","15.26"
"1310042148000","15.23"
"1310042151000","15.26"
"1310042153000","15.23"
"1310042158000","15.26"
"1310042161000","15.23"
"1310042163000","15.26"
"1310042166000","15.23"
"1310042178000","15.26"
"1310042188000","15.23"
"1310042193000","15.26"
"1310042198000","15.23"
"1310042201000","15.26"
"1310042208000","15.23"
"1310042216000","15.26"
"1310042218000","15.23"
"1310042241000","15.26"
"1310042243000","15.23"
"1310042246000","15.26"
"1310042251000","15.23"
"1310042261000","15.26"
"1310042266000","15.23"
"1310042268000","15.26"
"1310042278000","15.23"
"1310042281000","15.26"
"1310042283000","15.23"
"1310042286000","15.26"
"1310042288000","15.23"
"1310042291000","15.26"
"1310042293000","15.23"
"1310042296000","15.26"
"1310042308000","15.23"
"1310042311000","15.26"
"1310042316000","15.23"
"1310042318000","15.26"
"1310042321000","15.23"
"1310042323000","15.26"
"1310042326000","15.23"
"1310042333000","15.26"
"1310042338000","15.23"
"1310042341000","15.26"
"1310042343000","15.23"
"1310042373000","15.26"
"1310042376000","15.23"
"1310042378000","15.26"
"1310042381000","15.23"
"1310042383000","15.26"
"1310042386000","15.23"
"1310042388000","15.26"
"1310042391000","15.23"
"1310042398000","15.26"
"1310042418000","15.23"
"1310042498000","15.26"
"1310042501000","15.23"
"1310042538000","15.26"
"1310042543000","15.23"
"1310042551000","15.26"
"1310042553000","15.23"
"1310043458000","15.26"
"1310043461000","15.23"
"1310043496000","15.26"
"1310043498000","15.23"
"1310043501000","15.26"
"1310043503000","15.23"
"1310043506000","15.26"
"1310043511000","15.23"
"1310043516000","15.26"
"1310043518000","15.23"
"1310043536000","15.26"
"1310043538000","15.23"
"1310043556000","15.26"
"1310043563000","15.23"
"1310043566000","15.26"
"1310043573000","15.23"
"1310043576000","15.26"
"1310043581000","15.23"
"1310043583000","15.26"
"1310043586000","15.23"
"1310043588000","15.26"
"1310043591000","15.23"
"1310043618000","15.26"
"1310043628000","15.23"
"1310043631000","15.26"
"1310043653000","15.23"
"1310043656000","15.26"
"1310043673000","15.23"
"1310043676000","15.26"
"1310043681000","15.23"
"1310043683000","15.26"
"1310043711000","15.23"
"1310043713000","15.26"
"1310043723000","15.23"
"1310043726000","15.26"
"1310044071000","15.3"
"1310044073000","15.28"
"1310044161000","15.3"
"1310044163000","15.28"
"1310044166000","15.3"
"1310044168000","15.28"
"1310044183000","15.3"
"1310044186000","15.28"
"1310044238000","15.3"
"1310044273000","15.28"
"1310044276000","15.3"
"1310044291000","15.28"
"1310044296000","15.3"
"1310044313000","15.28"
"1310044316000","15.3"
"1310044323000","15.28"
"1310044328000","15.3"
"1310044331000","15.28"
"1310044336000","15.3"
"1310044351000","15.28"
"1310044353000","15.3"
"1310044361000","15.28"
"1310044366000","15.3"
"1310045111000","15.34"
"1310046586000","15.3"
"1310046941000","15.28"
"1310046943000","15.3"
"1310046988000","15.28"
"1310046993000","15.3"
"1310046996000","15.28"
"1310047011000","15.3"
"1310047013000","15.28"
"1310047016000","15.3"
"1310047018000","15.28"
"1310047031000","15.3"
"1310047033000","15.28"
"1310047158000","15.3"
"1310047161000","15.28"
"1310047163000","15.3"
"1310047166000","15.28"
"1310047211000","15.3"
"1310047216000","15.28"
"1310047226000","15.3"
"1310047228000","15.28"
"1310047238000","15.3"
"1310047241000","15.28"
"1310047278000","15.3"
"1310047281000","15.28"
"1310047291000","15.3"
"1310047293000","15.28"
"1310047306000","15.3"
"1310047308000","15.28"
"1310047311000","15.3"
"1310047313000","15.28"
"1310047336000","15.3"
"1310047338000","15.28"
"1310047353000","15.3"
"1310047356000","15.28"
"1310047418000","15.3"
"1310047421000","15.28"
"1310047428000","15.3"
"1310047431000","15.28"
"1310047441000","15.3"
"1310047443000","15.28"
"1310047456000","15.3"
"1310047458000","15.28"
"1310047463000","15.3"
"1310047476000","15.28"
"1310047478000","15.3"
"1310047483000","15.28"
"1310047486000","15.3"
"1310047491000","15.28"
"1310047521000","15.3"
"1310047526000","15.28"
"1310047528000","15.3"
"1310047533000","15.28"
"1310047536000","15.3"
"1310047538000","15.28"
"1310047541000","15.3"
"1310047543000","15.28"
"1310047548000","15.3"
"1310047981000","15.34"
"1310048331000","15.39"
"1310048333000","15.36"
"1310048348000","15.39"
"1310048351000","15.36"
"1310048358000","15.39"
"1310048361000","15.36"
"1310048366000","15.39"
"1310048368000","15.36"
"1310048381000","15.39"
"1310048383000","15.36"
"1310048386000","15.39"
"1310048388000","15.36"
"1310048403000","15.39"
"1310048406000","15.36"
"1310048411000","15.39"
"1310048413000","15.36"
"1310048426000","15.39"
"1310048431000","15.36"
"1310048433000","15.39"
"1310048441000","15.36"
"1310048448000","15.39"
"1310048451000","15.36"
"1310048453000","15.39"
"1310048456000","15.36"
"1310048458000","15.39"
"1310048468000","15.36"
"1310048471000","15.39"
"1310048481000","15.36"
"1310048483000","15.39"
"1310048486000","15.36"
"1310048488000","15.39"
"1310048563000","15.36"
"1310048566000","15.39"
"1310048748000","15.43"
"1310048766000","15.39"
"1310048856000","15.43"
"1310049603000","15.47"
"1310049608000","15.45"
"1310049611000","15.47"
"1310049618000","15.45"
"1310049651000","15.47"
"1310049653000","15.45"
"1310049661000","15.47"
"1310049673000","15.45"
"1310049676000","15.47"
"1310049678000","15.45"
"1310049706000","15.47"
"1310049708000","15.45"
"1310049713000","15.47"
"1310049716000","15.45"
"1310049718000","15.47"
"1310049726000","15.45"
"1310049733000","15.47"
"1310049738000","15.45"
"1310049746000","15.47"
"1310049751000","15.45"
"1310049753000","15.47"
"1310049758000","15.45"
"1310049763000","15.47"
"1310049766000","15.45"
"1310049768000","15.47"
"1310049773000","15.45"
"1310049788000","15.47"
"1310049803000","15.45"
"1310049806000","15.47"
"1310049821000","15.45"
"1310049858000","15.47"
"1310049861000","15.45"
"1310049883000","15.47"
"1310049886000","15.45"
"1310049888000","15.47"
"1310049898000","15.45"
"1310049903000","15.47"
"1310049906000","15.45"
"1310049908000","15.47"
"1310049913000","15.45"
"1310049918000","15.47"
"1310049921000","15.45"
"1310049923000","15.47"
"1310049933000","15.45"
"1310049938000","15.47"
"1310049941000","15.45"
"1310049963000","15.47"
"1310049966000","15.45"
"1310049968000","15.47"
"1310049971000","15.45"
"1310049973000","15.47"
"1310049976000","15.45"
"1310049983000","15.47"
"1310049988000","15.45"
"1310049996000","15.47"
"1310049998000","15.45"
"1310050001000","15.47"
"1310050003000","15.45"
"1310050011000","15.47"
"1310050018000","15.45"
"1310050023000","15.47"
"1310050026000","15.45"
"1310050083000","15.47"
"1310050086000","15.45"
"1310050506000","15.41"
"1310051433000","15.45"
"1310051626000","15.47"
"1310051628000","15.45"
"1310051638000","15.47"
"1310051641000","15.45"
"1310051643000","15.47"
"1310051661000","15.45"
"1310051663000","15.47"
"1310051668000","15.45"
"1310051671000","15.47"
"1310051673000","15.45"
"1310051676000","15.47"
"1310051693000","15.45"
"1310051696000","15.47"
"1310051776000","15.5"
"1310051778000","15.47"
"1310051796000","15.5"
"1310051798000","15.47"
"1310051818000","15.5"
"1310051821000","15.47"
"1310051823000","15.5"
"1310051826000","15.47"
"1310051831000","15.5"
"1310051833000","15.47"
"1310051841000","15.5"
"1310051848000","15.47"
"1310051851000","15.5"
"1310051853000","15.47"
"1310051861000","15.5"
"1310051863000","15.47"
"1310051866000","15.5"
"1310051871000","15.47"
"1310051873000","15.5"
"1310051878000","15.47"
"1310051881000","15.5"
"1310052181000","15.54"
"1310052448000","15.56"
"1310052451000","15.54"
"1310052548000","15.56"
"1310052551000","15.54"
"1310052558000","15.56"
"1310052568000","15.54"
"1310052591000","15.56"
"1310052593000","15.54"
"1310052598000","15.56"
"1310053041000","15.6"
"1310053498000","15.56"
"1310053681000","15.54"
"1310053683000","15.56"
"1310053693000","15.54"
"1310053696000","15.56"
"1310053708000","15.54"
"1310053713000","15.56"
"1310053733000","15.54"
"1310053738000","15.56"
"1310053743000","15.54"
"1310053746000","15.56"
"1310053751000","15.54"
"1310053753000","15.56"
"1310053758000","15.54"
"1310053761000","15.56"
"1310053766000","15.54"
"1310053768000","15.56"
"1310053771000","15.54"
"1310053791000","15.56"
"1310053796000","15.54"
"1310053798000","15.56"
"1310053801000","15.54"
"1310053803000","15.56"
"1310053806000","15.54"
"1310053808000","15.56"
"1310053811000","15.54"
"1310053813000","15.56"
"1310053816000","15.54"
"1310054061000","15.5"
"1310054268000","15.47"
"1310054271000","15.5"
"1310054281000","15.47"
"1310054286000","15.5"
"1310054288000","15.47"
"1310054293000","15.5"
"1310054296000","15.47"
"1310054308000","15.5"
"1310054311000","15.47"
"1310054421000","15.45"
"1310054428000","15.47"
"1310054436000","15.45"
"1310054438000","15.47"
"1310054441000","15.45"
"1310054451000","15.47"
"1310054456000","15.45"
"1310054466000","15.47"
"1310054468000","15.45"
"1310054473000","15.47"
"1310054476000","15.45"
"1310054516000","15.47"
"1310054518000","15.45"
"1310054831000","15.41"
"1310055218000","15.36"
"1310055221000","15.39"
"1310055273000","15.36"
"1310055276000","15.39"
"1310055303000","15.36"
"1310055306000","15.39"
"1310055368000","15.36"
"1310055371000","15.39"
"1310055376000","15.36"
"1310055403000","15.39"
"1310055406000","15.36"
"1310055411000","15.39"
"1310055413000","15.36"
"1310055443000","15.39"
"1310055446000","15.36"
"1310055461000","15.39"
"1310055463000","15.36"
"1310055951000","15.32"
"1310056911000","15.28"
"1310056916000","15.3"
"1310056926000","15.28"
"1310056928000","15.3"
"1310057036000","15.28"
"1310057038000","15.3"
"1310057113000","15.28"
"1310057116000","15.3"
"1310057131000","15.28"
"1310057133000","15.3"
"1310057141000","15.28"
"1310057143000","15.3"
"1310057156000","15.28"
"1310057158000","15.3"
"1310057171000","15.28"
"1310057176000","15.3"
"1310057178000","15.28"
"1310057181000","15.3"
"1310057196000","15.28"
"1310057198000","15.3"
"1310057246000","15.28"
"1310057248000","15.3"
"1310057256000","15.28"
"1310057261000","15.3"
"1310057266000","15.28"
"1310057268000","15.3"
"1310057271000","15.28"
"1310057273000","15.3"
"1310057283000","15.28"
"1310057286000","15.3"
"1310057303000","15.28"
"1310057306000","15.3"
"1310057311000","15.28"
"1310057313000","15.3"
"1310057316000","15.28"
"1310057318000","15.3"
"1310057321000","15.28"
"1310057323000","15.3"
"1310057331000","15.28"
"1310057333000","15.3"
"1310057338000","15.28"
"1310057341000","15.3"
"1310057346000","15.28"
"1310057348000","15.3"
"1310057351000","15.28"
"1310057356000","15.3"
"1310057358000","15.28"
"1310057363000","15.3"
"1310057373000","15.28"
"1310057376000","15.3"
"1310057396000","15.28"
"1310057398000","15.3"
"1310057401000","15.28"
"1310057403000","15.3"
"1310057406000","15.28"
"1310057413000","15.3"
"1310057421000","15.28"
"1310057423000","15.3"
"1310057431000","15.28"
"1310057433000","15.3"
"1310057438000","15.28"
"1310057441000","15.3"
"1310057451000","15.28"
"1310057453000","15.3"
"1310057458000","15.28"
"1310057463000","15.3"
"1310057468000","15.28"
"1310057471000","15.3"
"1310057473000","15.28"
"1310057481000","15.3"
"1310057483000","15.28"
"1310057488000","15.3"
"1310057498000","15.28"
"1310057501000","15.3"
"1310057503000","15.28"
"1310057508000","15.3"
"1310057511000","15.28"
"1310057521000","15.3"
"1310057526000","15.28"
"1310057531000","15.3"
"1310057543000","15.28"
"1310057546000","15.3"
"1310057548000","15.28"
"1310057551000","15.3"
"1310057553000","15.28"
"1310057556000","15.3"
"1310057561000","15.28"
"1310057563000","15.3"
"1310057566000","15.28"
"1310057568000","15.3"
"1310057571000","15.28"
"1310057576000","15.3"
"1310057578000","15.28"
"1310057581000","15.3"
"1310057583000","15.28"
"1310057588000","15.3"
"1310057593000","15.28"
"1310057598000","15.3"
"1310057608000","15.28"
"1310057613000","15.3"
"1310057616000","15.28"
"1310057621000","15.3"
"1310057626000","15.28"
"1310057663000","15.3"
"1310057666000","15.28"
"1310057713000","15.3"
"1310057716000","15.28"
"1310057746000","15.3"
"1310057748000","15.28"
"1310057753000","15.3"
"1310057756000","15.28"
"1310057766000","15.3"
"1310057768000","15.28"
"1310057818000","15.3"
"1310057826000","15.28"
"1310057863000","15.3"
"1310057871000","15.28"
"1310057873000","15.3"
"1310057878000","15.28"
"1310057888000","15.3"
"1310057891000","15.28"
"1310057896000","15.3"
"1310057898000","15.28"
"1310057911000","15.3"
"1310057913000","15.28"
"1310057926000","15.3"
"1310057928000","15.28"
"1310057931000","15.3"
"1310057936000","15.28"
"1310057943000","15.3"
"1310057946000","15.28"
"1310057951000","15.3"
"1310057966000","15.28"
"1310057968000","15.3"
"1310057976000","15.28"
"1310057978000","15.3"
"1310057986000","15.28"
"1310057988000","15.3"
"1310058001000","15.28"
"1310058003000","15.3"
"1310058011000","15.28"
"1310058013000","15.3"
"1310058018000","15.28"
"1310058021000","15.3"
"1310058036000","15.28"
"1310058041000","15.3"
"1310058046000","15.28"
"1310058048000","15.3"
"1310058066000","15.28"
"1310058073000","15.3"
"1310058076000","15.28"
"1310058078000","15.3"
"1310058081000","15.28"
"1310058083000","15.3"
"1310058093000","15.28"
"1310058098000","15.3"
"1310058103000","15.28"
"1310058116000","15.3"
"1310058156000","15.28"
"1310058158000","15.3"
"1310058173000","15.28"
"1310058201000","15.3"
"1310058203000","15.28"
"1310058233000","15.3"
"1310058236000","15.28"
"1310058241000","15.3"
"1310058243000","15.28"
"1310058293000","15.3"
"1310058296000","15.28"
"1310058301000","15.3"
"1310058303000","15.28"
"1310059078000","15.3"
"1310059081000","15.28"
"1310059371000","15.3"
"1310059373000","15.28"
"1310059658000","15.3"
"1310059661000","15.28"
"1310062248000","15.23"
"1310062251000","15.26"
"1310067038000","15.23"
"1310067041000","15.26"
"1310067346000","15.23"
"1310067348000","15.26"
"1310067381000","15.23"
"1310067383000","15.26"
"1310067386000","15.23"
"1310067393000","15.26"
"1310067533000","15.23"
"1310067536000","15.26"
"1310067566000","15.23"
"1310067568000","15.26"
"1310067581000","15.23"
"1310067588000","15.26"
"1310067603000","15.23"
"1310067606000","15.26"
"1310067608000","15.23"
"1310067611000","15.26"
"1310067613000","15.23"
"1310067618000","15.26"
"1310067781000","15.23"
"1310067783000","15.26"
"1310067786000","15.23"
"1310067788000","15.26"
"1310067816000","15.23"
"1310067818000","15.26"
"1310068006000","15.23"
"1310068008000","15.26"
"1310068018000","15.23"
"1310068021000","15.26"
"1310068273000","15.23"
"1310068276000","15.26"
"1310068371000","15.23"
"1310068373000","15.26"
"1310068391000","15.23"
"1310068396000","15.26"
"1310068403000","15.23"
"1310068406000","15.26"
"1310068486000","15.23"
"1310068488000","15.26"
"1310068503000","15.23"
"1310068506000","15.26"
"1310068568000","15.23"
"1310068571000","15.26"
"1310068573000","15.23"
"1310068578000","15.26"
"1310068613000","15.23"
"1310068616000","15.26"
"1310068646000","15.23"
"1310068648000","15.26"
"1310068668000","15.23"
"1310068671000","15.26"
"1310068676000","15.23"
"1310068678000","15.26"
"1310068691000","15.23"
"1310068693000","15.26"
"1310068853000","15.23"
"1310068856000","15.26"
"1310068858000","15.23"
"1310068861000","15.26"
"1310068923000","15.23"
"1310068926000","15.26"
"1310068943000","15.23"
"1310068953000","15.26"
"1310068971000","15.23"
"1310068973000","15.26"
"1310069006000","15.23"
"1310069008000","15.26"
"1310069013000","15.23"
"1310069016000","15.26"
"1310069093000","15.23"
"1310069098000","15.26"
"1310069106000","15.23"
"1310069113000","15.26"
"1310069123000","15.23"
"1310069126000","15.26"
"1310069138000","15.23"
"1310069141000","15.26"
"1310069178000","15.23"
"1310069181000","15.26"
"1310069236000","15.23"
"1310069241000","15.26"
"1310069248000","15.23"
"1310069251000","15.26"
"1310069293000","15.23"
"1310069296000","15.26"
"1310069318000","15.23"
"1310069323000","15.26"
"1310069328000","15.23"
"1310069333000","15.26"
"1310069351000","15.23"
"1310069353000","15.26"
"1310069411000","15.23"
"1310069413000","15.26"
"1310069506000","15.23"
"1310069508000","15.26"
"1310069511000","15.23"
"1310069513000","15.26"
"1310069596000","15.23"
"1310069598000","15.26"
"1310069736000","15.23"
"1310069738000","15.26"
"1310069818000","15.23"
"1310069823000","15.26"
"1310069828000","15.23"
"1310069831000","15.26"
"1310069876000","15.23"
"1310069878000","15.26"
"1310069923000","15.23"
"1310069926000","15.26"
"1310069931000","15.23"
"1310069936000","15.26"
"1310069948000","15.23"
"1310069953000","15.26"
"1310069958000","15.23"
"1310069961000","15.26"
"1310069963000","15.23"
"1310069966000","15.26"
"1310069968000","15.23"
"1310069973000","15.26"
"1310069978000","15.23"
"1310069983000","15.26"
"1310069986000","15.23"
"1310069991000","15.26"
"1310070006000","15.23"
"1310070011000","15.26"
"1310070016000","15.23"
"1310070018000","15.26"
"1310070031000","15.23"
"1310070041000","15.26"
"1310070048000","15.23"
"1310070051000","15.26"
"1310070056000","15.23"
"1310070061000","15.26"
"1310070066000","15.23"
"1310070083000","15.26"
"1310070091000","15.23"
"1310070101000","15.26"
"1310070103000","15.23"
"1310070106000","15.26"
"1310070108000","15.23"
"1310070111000","15.26"
"1310070113000","15.23"
"1310070151000","15.26"
"1310070153000","15.23"
"1310070181000","15.26"
"1310070183000","15.23"
"1310070186000","15.26"
"1310070188000","15.23"
"1310070191000","15.26"
"1310070226000","15.23"
"1310070228000","15.26"
"1310070231000","15.23"
"1310070238000","15.26"
"1310070246000","15.23"
"1310070248000","15.26"
"1310070263000","15.23"
"1310070266000","15.26"
"1310070271000","15.23"
"1310070273000","15.26"
"1310070291000","15.23"
"1310070293000","15.26"
"1310070298000","15.23"
"1310070301000","15.26"
"1310070303000","15.23"
"1310070306000","15.26"
"1310070308000","15.23"
"1310070326000","15.26"
"1310070328000","15.23"
"1310070333000","15.26"
"1310070341000","15.23"
"1310070343000","15.26"
"1310070358000","15.23"
"1310070361000","15.26"
"1310070366000","15.23"
"1310070403000","15.26"
"1310070406000","15.23"
"1310070423000","15.26"
"1310070426000","15.23"
"1310070436000","15.26"
"1310070438000","15.23"
"1310070446000","15.26"
"1310070448000","15.23"
"1310070453000","15.26"
"1310070456000","15.23"
"1310070491000","15.26"
"1310070493000","15.23"
"1310070496000","15.26"
"1310070501000","15.23"
"1310070511000","15.26"
"1310070518000","15.23"
"1310070528000","15.26"
"1310070538000","15.23"
"1310070546000","15.26"
"1310070548000","15.23"
"1310070551000","15.26"
"1310070553000","15.23"
"1310070578000","15.26"
"1310070581000","15.23"
"1310070583000","15.26"
"1310070586000","15.23"
"1310070588000","15.26"
"1310070591000","15.23"
"1310070596000","15.26"
"1310070606000","15.23"
"1310070758000","15.26"
"1310070761000","15.23"
"1310070793000","15.26"
"1310070796000","15.23"
"1310071463000","15.26"
"1310071466000","15.23"
"1310071471000","15.26"
"1310071473000","15.23"
"1310071518000","15.26"
"1310071521000","15.23"
"1310071576000","15.26"
"1310071578000","15.23"
"1310071608000","15.26"
"1310071611000","15.23"
"1310071628000","15.26"
"1310071631000","15.23"
"1310071711000","15.26"
"1310071713000","15.23"
"1310071731000","15.26"
"1310071733000","15.23"
"1310071941000","15.26"
"1310071943000","15.23"
"1310071963000","15.26"
"1310071966000","15.23"
"1310071973000","15.26"
"1310071976000","15.23"
"1310071983000","15.26"
"1310071986000","15.23"
"1310072003000","15.26"
"1310072011000","15.23"
"1310072018000","15.26"
"1310072021000","15.23"
"1310072026000","15.26"
"1310072031000","15.23"
"1310072033000","15.26"
"1310072038000","15.23"
"1310072043000","15.26"
"1310072046000","15.23"
"1310072048000","15.26"
"1310072051000","15.23"
"1310072053000","15.26"
"1310072056000","15.23"
"1310072061000","15.26"
"1310072063000","15.23"
"1310072113000","15.26"
"1310072116000","15.23"
"1310072311000","15.26"
"1310072313000","15.23"
"1310072323000","15.26"
"1310072326000","15.23"
"1310072418000","15.26"
"1310072421000","15.23"
"1310072423000","15.26"
"1310072438000","15.23"
"1310072456000","15.26"
"1310072463000","15.23"
"1310072466000","15.26"
"1310072468000","15.23"
"1310072471000","15.26"
"1310072473000","15.23"
"1310072478000","15.26"
"1310072491000","15.23"
"1310072493000","15.26"
"1310072498000","15.23"
"1310072506000","15.26"
"1310072533000","15.23"
"1310072536000","15.26"
"1310072538000","15.23"
"1310072541000","15.26"
"1310072553000","15.23"
"1310072561000","15.26"
"1310072563000","15.23"
"1310072573000","15.26"
"1310072576000","15.23"
"1310072581000","15.26"
"1310072583000","15.23"
"1310072586000","15.26"
"1310072596000","15.23"
"1310072598000","15.26"
"1310072616000","15.23"
"1310072618000","15.26"
"1310072623000","15.23"
"1310072626000","15.26"
"1310072638000","15.23"
"1310072641000","15.26"
"1310072651000","15.23"
"1310072656000","15.26"
"1310072661000","15.23"
"1310072663000","15.26"
"1310072666000","15.23"
"1310072671000","15.26"
"1310072678000","15.23"
"1310072681000","15.26"
"1310072691000","15.23"
"1310072696000","15.26"
"1310072708000","15.23"
"1310072711000","15.26"
"1310072716000","15.23"
"1310072723000","15.26"
"1310072726000","15.23"
"1310072743000","15.26"
"1310072746000","15.23"
"1310072756000","15.26"
"1310072758000","15.23"
"1310072773000","15.26"
"1310072778000","15.23"
"1310072781000","15.26"
"1310072783000","15.23"
"1310072793000","15.26"
"1310072798000","15.23"
"1310072801000","15.26"
"1310072811000","15.23"
"1310072858000","15.26"
"1310072861000","15.23"
"1310072863000","15.26"
"1310072873000","15.23"
"1310072876000","15.26"
"1310072891000","15.23"
"1310072896000","15.26"
"1310072901000","15.23"
"1310072911000","15.26"
"1310072916000","15.23"
"1310072918000","15.26"
"1310072921000","15.23"
"1310072923000","15.26"
"1310072938000","15.23"
"1310072941000","15.26"
"1310072951000","15.23"
"1310072953000","15.26"
"1310072956000","15.23"
"1310072958000","15.26"
"1310072968000","15.23"
"1310072973000","15.26"
"1310072976000","15.23"
"1310072986000","15.26"
"1310072988000","15.23"
"1310072996000","15.26"
"1310072998000","15.23"
"1310073001000","15.26"
"1310073003000","15.23"
"1310073011000","15.26"
"1310073013000","15.23"
"1310073016000","15.26"
"1310073018000","15.23"
"1310073023000","15.26"
"1310073028000","15.23"
"1310073031000","15.26"
"1310073043000","15.23"
"1310073058000","15.26"
"1310073061000","15.23"
"1310073063000","15.26"
"1310073068000","15.23"
"1310073071000","15.26"
"1310073083000","15.23"
"1310073096000","15.26"
"1310073098000","15.23"
"1310073101000","15.26"
"1310073103000","15.23"
"1310073108000","15.26"
"1310073116000","15.23"
"1310073118000","15.26"
"1310073121000","15.23"
"1310073126000","15.26"
"1310073136000","15.23"
"1310073151000","15.26"
"1310073158000","15.23"
"1310073168000","15.26"
"1310073171000","15.23"
"1310073183000","15.26"
"1310073208000","15.23"
"1310073211000","15.26"
"1310073213000","15.23"
"1310073216000","15.26"
"1310073226000","15.23"
"1310073228000","15.26"
"1310073246000","15.23"
"1310073248000","15.26"
"1310073251000","15.23"
"1310073258000","15.26"
"1310073261000","15.23"
"1310073278000","15.26"
"1310073283000","15.23"
"1310073288000","15.26"
"1310073293000","15.23"
"1310073298000","15.26"
"1310073301000","15.23"
"1310073303000","15.26"
"1310073318000","15.23"
"1310073323000","15.26"
"1310073336000","15.23"
"1310073338000","15.26"
"1310073341000","15.23"
"1310073346000","15.26"
"1310073361000","15.23"
"1310073363000","15.26"
"1310073368000","15.23"
"1310073371000","15.26"
"1310073396000","15.23"
"1310073398000","15.26"
"1310073458000","15.23"
"1310073461000","15.26"
"1310073501000","15.23"
"1310073508000","15.26"
"1310073511000","15.23"
"1310073513000","15.26"
"1310073583000","15.23"
"1310073588000","15.26"
"1310073603000","15.23"
"1310073606000","15.26"
"1310073618000","15.23"
"1310073621000","15.26"
"1310073663000","15.23"
"1310073666000","15.26"
"1310073671000","15.23"
"1310073676000","15.26"
"1310073678000","15.23"
"1310073688000","15.26"
"1310073691000","15.23"
"1310073693000","15.26"
"1310073698000","15.23"
"1310073706000","15.26"
"1310073721000","15.23"
"1310073728000","15.26"
"1310073751000","15.23"
"1310073753000","15.26"
"1310073773000","15.23"
"1310073791000","15.26"
"1310073798000","15.23"
"1310073801000","15.26"
"1310073806000","15.23"
"1310073811000","15.26"
"1310073813000","15.23"
"1310073826000","15.26"
"1310073833000","15.23"
"1310073843000","15.26"
"1310073848000","15.23"
"1310073853000","15.26"
"1310073856000","15.23"
"1310073858000","15.26"
"1310073861000","15.23"
"1310073896000","15.26"
"1310073898000","15.23"
"1310073911000","15.26"
"1310073916000","15.23"
"1310073923000","15.26"
"1310073941000","15.23"
"1310073943000","15.26"
"1310073948000","15.23"
"1310073951000","15.26"
"1310073953000","15.23"
"1310073956000","15.26"
"1310073961000","15.23"
"1310073963000","15.26"
"1310074018000","15.23"
"1310074021000","15.26"
"1310074068000","15.23"
"1310074071000","15.26"
"1310074143000","15.23"
"1310074146000","15.26"
"1310074253000","15.23"
"1310074256000","15.26"
"1310074338000","15.23"
"1310074341000","15.26"
"1310074348000","15.23"
"1310074351000","15.26"
"1310074368000","15.23"
"1310074373000","15.26"
"1310074386000","15.23"
"1310074388000","15.26"
"1310074396000","15.23"
"1310074398000","15.26"
"1310074401000","15.23"
"1310074403000","15.26"
"1310074418000","15.23"
"1310074426000","15.26"
"1310074443000","15.23"
"1310074446000","15.26"
"1310074451000","15.23"
"1310074453000","15.26"
"1310074466000","15.23"
"1310074468000","15.26"
"1310074471000","15.23"
"1310074478000","15.26"
"1310074486000","15.23"
"1310074493000","15.26"
"1310074498000","15.23"
"1310074501000","15.26"
"1310074506000","15.23"
"1310074511000","15.26"
"1310074551000","15.23"
"1310074553000","15.26"
"1310074596000","15.23"
"1310074598000","15.26"
"1310074753000","15.23"
"1310074756000","15.26"
"1310074758000","15.23"
"1310074768000","15.26"
"1310074773000","15.23"
"1310074776000","15.26"
"1310074778000","15.23"
"1310074781000","15.26"
"1310074783000","15.23"
"1310074786000","15.26"
"1310074788000","15.23"
"1310074798000","15.26"
"1310074801000","15.23"
"1310074811000","15.26"
"1310074813000","15.23"
"1310074818000","15.26"
"1310074821000","15.23"
"1310074826000","15.26"
"1310074828000","15.23"
"1310074838000","15.26"
"1310074841000","15.23"
"1310074843000","15.26"
"1310074846000","15.23"
"1310074886000","15.26"
"1310074888000","15.23"
"1310074896000","15.26"
"1310074898000","15.23"
"1310074923000","15.26"
"1310074933000","15.23"
"1310074938000","15.26"
"1310074943000","15.23"
"1310074948000","15.26"
"1310074951000","15.23"
"1310074963000","15.26"
"1310074966000","15.23"
"1310074968000","15.26"
"1310074971000","15.23"
"1310074976000","15.26"
"1310074978000","15.23"
"1310074981000","15.26"
"1310074983000","15.23"
"1310074988000","15.26"
"1310074993000","15.23"
"1310074996000","15.26"
"1310074998000","15.23"
"1310075051000","15.26"
"1310075063000","15.23"
"1310075086000","15.26"
"1310075091000","15.23"
"1310075126000","15.26"
"1310075131000","15.23"
"1310075136000","15.26"
"1310075161000","15.23"
"1310075163000","15.26"
"1310075166000","15.23"
"1310075168000","15.26"
