"Monitor PT1000 Plus Bottom Mid TEC TAir"
Date,VALUE_CONVERTED
"1309568418000","14.21"
"1309568421000","14.19"
"1309568441000","14.21"
"1309568443000","14.19"
"1309568453000","14.21"
"1309568456000","14.19"
"1309568458000","14.21"
"1309568461000","14.19"
"1309568463000","14.21"
"1309568466000","14.19"
"1309568488000","14.21"
"1309568501000","14.19"
"1309568506000","14.21"
"1309568508000","14.19"
"1309568513000","14.21"
"1309568516000","14.19"
"1309568523000","14.21"
"1309568528000","14.19"
"1309568531000","14.21"
"1309568543000","14.19"
"1309568546000","14.21"
"1309568566000","14.19"
"1309568696000","14.21"
"1309568701000","14.19"
"1309568748000","14.21"
"1309568753000","14.19"
"1309568758000","14.21"
"1309568763000","14.19"
"1309568766000","14.21"
"1309568768000","14.19"
"1309568778000","14.21"
"1309568788000","14.19"
"1309568806000","14.21"
"1309568816000","14.19"
"1309568826000","14.21"
"1309568836000","14.19"
"1309568838000","14.21"
"1309568851000","14.24"
"1309568853000","14.21"
"1309568863000","14.19"
"1309568878000","14.21"
"1309568906000","14.19"
"1309568908000","14.21"
"1309568916000","14.19"
"1309568918000","14.21"
"1309568921000","14.19"
"1309568923000","14.21"
"1309568928000","14.19"
"1309568941000","14.21"
"1309568943000","14.19"
"1309568948000","14.21"
"1309568951000","14.19"
"1309568953000","14.21"
"1309568956000","14.19"
"1309568958000","14.21"
"1309568963000","14.19"
"1309568966000","14.21"
"1309568973000","14.19"
"1309568976000","14.21"
"1309568978000","14.19"
"1309568981000","14.21"
"1309568983000","14.19"
"1309568986000","14.21"
"1309568991000","14.19"
"1309569033000","14.21"
"1309569046000","14.19"
"1309569048000","14.21"
"1309569053000","14.19"
"1309569058000","14.21"
"1309569063000","14.19"
"1309569066000","14.21"
"1309569071000","14.19"
"1309569108000","14.21"
"1309569113000","14.19"
"1309569116000","14.21"
"1309569153000","14.24"
"1309569156000","14.21"
"1309569193000","14.24"
"1309569196000","14.21"
"1309569221000","14.19"
"1309569228000","14.21"
"1309569231000","14.19"
"1309569233000","14.21"
"1309569236000","14.19"
"1309569243000","14.21"
"1309569246000","14.19"
"1309569248000","14.21"
"1309569251000","14.19"
"1309569256000","14.21"
"1309569283000","14.19"
"1309569286000","14.21"
"1309569293000","14.19"
"1309569301000","14.21"
"1309569311000","14.19"
"1309569318000","14.21"
"1309569356000","14.19"
"1309569376000","14.21"
"1309569378000","14.19"
"1309569381000","14.21"
"1309569383000","14.19"
"1309569386000","14.21"
"1309569388000","14.19"
"1309569391000","14.21"
"1309569416000","14.19"
"1309569533000","14.21"
"1309569536000","14.19"
"1309569541000","14.21"
"1309569556000","14.19"
"1309569566000","14.21"
"1309569568000","14.19"
"1309569573000","14.21"
"1309569576000","14.19"
"1309569578000","14.21"
"1309569583000","14.19"
"1309569586000","14.21"
"1309569591000","14.19"
"1309569616000","14.21"
"1309569618000","14.19"
"1309569636000","14.21"
"1309569638000","14.19"
"1309569641000","14.21"
"1309569646000","14.19"
"1309569653000","14.21"
"1309569656000","14.19"
"1309569658000","14.21"
"1309569661000","14.19"
"1309569663000","14.21"
"1309569666000","14.19"
"1309569681000","14.21"
"1309569683000","14.19"
"1309569781000","14.21"
"1309569783000","14.19"
"1309569976000","14.21"
"1309569978000","14.19"
"1309570083000","14.21"
"1309570086000","14.19"
"1309570096000","14.21"
"1309570098000","14.19"
"1309570113000","14.21"
"1309570116000","14.19"
"1309570121000","14.21"
"1309570128000","14.19"
"1309570133000","14.21"
"1309570153000","14.19"
"1309570158000","14.21"
"1309570161000","14.19"
"1309570213000","14.21"
"1309570218000","14.19"
"1309570603000","14.21"
"1309570606000","14.19"
"1309570616000","14.21"
"1309570621000","14.19"
"1309570623000","14.21"
"1309570626000","14.19"
"1309570631000","14.21"
"1309570633000","14.19"
"1309570636000","14.21"
"1309570663000","14.19"
"1309571058000","14.21"
"1309571066000","14.19"
"1309571081000","14.21"
"1309571083000","14.19"
"1309571088000","14.21"
"1309571091000","14.19"
"1309571093000","14.21"
"1309571096000","14.19"
"1309571098000","14.21"
"1309571103000","14.19"
"1309571106000","14.21"
"1309571141000","14.19"
"1309571143000","14.21"
"1309571146000","14.19"
"1309571148000","14.21"
"1309571153000","14.19"
"1309571156000","14.21"
"1309571163000","14.19"
"1309571168000","14.21"
"1309571173000","14.19"
"1309571196000","14.21"
"1309571198000","14.19"
"1309571208000","14.21"
"1309571213000","14.19"
"1309571216000","14.21"
"1309571221000","14.19"
"1309571226000","14.21"
"1309571233000","14.19"
"1309571236000","14.21"
"1309571238000","14.19"
"1309571266000","14.21"
"1309571268000","14.19"
"1309571278000","14.21"
"1309571283000","14.19"
"1309571291000","14.21"
"1309571296000","14.19"
"1309571321000","14.21"
"1309571331000","14.19"
"1309571336000","14.21"
"1309571338000","14.19"
"1309571341000","14.21"
"1309571381000","14.19"
"1309571386000","14.21"
"1309571403000","14.19"
"1309571431000","14.21"
"1309571433000","14.19"
"1309571436000","14.21"
"1309571438000","14.19"
"1309571441000","14.21"
"1309571443000","14.19"
"1309571451000","14.21"
"1309571453000","14.19"
"1309571458000","14.21"
"1309571478000","14.19"
"1309571488000","14.21"
"1309571491000","14.19"
"1309571506000","14.21"
"1309571566000","14.19"
"1309571568000","14.21"
"1309571608000","14.19"
"1309571611000","14.21"
"1309571613000","14.19"
"1309571621000","14.21"
"1309571623000","14.19"
"1309571676000","14.21"
"1309571716000","14.19"
"1309571718000","14.21"
"1309571738000","14.24"
"1309571741000","14.21"
"1309571748000","14.24"
"1309571751000","14.21"
"1309571781000","14.19"
"1309571783000","14.21"
"1309571851000","14.19"
"1309571856000","14.21"
"1309571858000","14.19"
"1309571891000","14.21"
"1309571893000","14.19"
"1309571913000","14.21"
"1309571916000","14.19"
"1309571923000","14.21"
"1309571928000","14.19"
"1309571946000","14.21"
"1309571983000","14.19"
"1309571993000","14.21"
"1309571996000","14.19"
"1309571998000","14.21"
"1309572001000","14.19"
"1309572006000","14.21"
"1309572013000","14.19"
"1309572016000","14.21"
"1309572026000","14.19"
"1309572033000","14.21"
"1309572038000","14.19"
"1309572043000","14.21"
"1309572046000","14.19"
"1309572048000","14.21"
"1309572056000","14.19"
"1309572058000","14.21"
"1309572071000","14.19"
"1309572076000","14.21"
"1309572091000","14.19"
"1309572093000","14.21"
"1309572096000","14.19"
"1309572108000","14.21"
"1309572111000","14.19"
"1309572113000","14.21"
"1309572158000","14.19"
"1309572161000","14.21"
"1309572176000","14.19"
"1309572186000","14.21"
"1309572188000","14.19"
"1309572196000","14.21"
"1309572201000","14.19"
"1309572211000","14.21"
"1309572256000","14.24"
"1309572258000","14.21"
"1309572283000","14.19"
"1309572288000","14.21"
"1309572318000","14.19"
"1309572363000","14.21"
"1309572368000","14.19"
"1309572371000","14.21"
"1309572373000","14.19"
"1309572376000","14.21"
"1309572381000","14.19"
"1309572391000","14.21"
"1309572396000","14.19"
"1309572408000","14.21"
"1309572411000","14.19"
"1309572486000","14.21"
"1309572488000","14.19"
"1309572491000","14.21"
"1309572496000","14.19"
"1309572501000","14.21"
"1309572503000","14.19"
"1309572506000","14.21"
"1309572508000","14.19"
"1309572511000","14.21"
"1309572513000","14.19"
"1309572593000","14.21"
"1309572596000","14.19"
"1309572623000","14.21"
"1309572628000","14.19"
"1309572633000","14.21"
"1309572636000","14.19"
"1309572651000","14.21"
"1309572653000","14.19"
"1309572656000","14.21"
"1309572681000","14.19"
"1309572688000","14.21"
"1309572698000","14.19"
"1309572731000","14.21"
"1309572743000","14.19"
"1309572746000","14.21"
"1309572748000","14.19"
"1309572753000","14.21"
"1309572758000","14.19"
"1309572761000","14.21"
"1309572763000","14.19"
"1309573083000","14.21"
"1309573086000","14.19"
"1309573088000","14.21"
"1309573091000","14.19"
"1309573093000","14.21"
"1309573108000","14.19"
"1309573111000","14.21"
"1309573126000","14.19"
"1309573128000","14.21"
"1309573151000","14.19"
"1309573153000","14.21"
"1309573166000","14.19"
"1309573193000","14.21"
"1309573196000","14.19"
"1309573238000","14.21"
"1309573241000","14.19"
"1309573268000","14.21"
"1309573271000","14.19"
"1309573428000","14.21"
"1309573431000","14.19"
"1309573438000","14.21"
"1309573441000","14.19"
"1309573443000","14.21"
"1309573446000","14.19"
"1309573448000","14.21"
"1309573456000","14.19"
"1309573461000","14.21"
"1309573463000","14.19"
"1309573468000","14.21"
"1309573473000","14.19"
"1309573476000","14.21"
"1309573478000","14.19"
"1309573493000","14.21"
"1309573496000","14.19"
"1309573523000","14.21"
"1309573528000","14.19"
"1309573531000","14.21"
"1309573538000","14.19"
"1309573548000","14.21"
"1309573551000","14.19"
"1309573593000","14.21"
"1309573598000","14.19"
"1309573603000","14.21"
"1309573606000","14.19"
"1309573608000","14.21"
"1309573611000","14.19"
"1309573618000","14.21"
"1309573631000","14.19"
"1309573636000","14.21"
"1309573658000","14.24"
"1309573666000","14.21"
"1309573676000","14.24"
"1309573678000","14.21"
"1309573681000","14.24"
"1309573683000","14.21"
"1309573691000","14.24"
"1309573698000","14.21"
"1309573728000","14.19"
"1309573746000","14.21"
"1309573748000","14.19"
"1309573751000","14.21"
"1309573756000","14.19"
"1309573758000","14.21"
"1309573763000","14.19"
"1309573766000","14.21"
"1309573768000","14.19"
"1309573771000","14.21"
"1309573783000","14.19"
"1309573796000","14.21"
"1309573856000","14.24"
"1309573858000","14.21"
"1309573861000","14.24"
"1309573863000","14.21"
"1309573866000","14.24"
"1309573868000","14.21"
"1309573893000","14.19"
"1309573898000","14.21"
"1309573918000","14.24"
"1309573921000","14.21"
"1309573926000","14.19"
"1309573928000","14.21"
"1309573963000","14.19"
"1309573968000","14.21"
"1309573971000","14.19"
"1309573973000","14.21"
"1309573976000","14.19"
"1309574016000","14.21"
"1309574046000","14.19"
"1309574051000","14.21"
"1309574053000","14.19"
"1309574058000","14.21"
"1309574061000","14.19"
"1309574063000","14.21"
"1309574071000","14.19"
"1309574076000","14.21"
"1309574113000","14.19"
"1309574116000","14.21"
"1309574141000","14.19"
"1309574146000","14.21"
"1309574158000","14.19"
"1309574161000","14.21"
"1309574196000","14.19"
"1309574216000","14.21"
"1309574223000","14.19"
"1309574228000","14.21"
"1309574231000","14.19"
"1309574233000","14.21"
"1309574241000","14.19"
"1309574243000","14.21"
"1309574246000","14.19"
"1309574251000","14.21"
"1309574263000","14.19"
"1309574268000","14.21"
"1309574281000","14.19"
"1309574283000","14.21"
"1309574293000","14.19"
"1309574301000","14.21"
"1309574303000","14.19"
"1309574306000","14.21"
"1309574393000","14.19"
"1309574401000","14.21"
"1309574403000","14.19"
"1309574408000","14.21"
"1309574411000","14.19"
"1309574446000","14.21"
"1309574448000","14.19"
"1309574456000","14.21"
"1309574458000","14.19"
"1309574466000","14.21"
"1309574468000","14.19"
"1309574473000","14.21"
"1309574476000","14.19"
"1309574531000","14.21"
"1309574566000","14.19"
"1309574568000","14.21"
"1309574583000","14.19"
"1309574586000","14.21"
"1309574588000","14.19"
"1309574623000","14.21"
"1309574636000","14.19"
"1309574638000","14.21"
"1309574648000","14.19"
"1309574653000","14.21"
"1309574686000","14.19"
"1309574711000","14.21"
"1309574713000","14.19"
"1309574718000","14.21"
"1309574721000","14.19"
"1309574728000","14.21"
"1309574731000","14.19"
"1309574836000","14.21"
"1309574848000","14.19"
"1309574906000","14.21"
"1309574908000","14.19"
"1309574911000","14.21"
"1309574916000","14.19"
"1309574918000","14.21"
"1309574921000","14.19"
"1309574928000","14.21"
"1309574931000","14.19"
"1309574933000","14.21"
"1309574948000","14.19"
"1309574951000","14.21"
"1309574953000","14.19"
"1309574956000","14.21"
"1309574961000","14.19"
"1309574966000","14.21"
"1309574968000","14.19"
"1309575001000","14.21"
"1309575003000","14.19"
"1309575008000","14.21"
"1309575011000","14.19"
"1309575041000","14.21"
"1309575043000","14.19"
"1309575046000","14.21"
"1309575053000","14.19"
"1309575056000","14.21"
"1309575061000","14.19"
"1309575066000","14.21"
"1309575088000","14.19"
"1309575093000","14.21"
"1309575101000","14.19"
"1309575103000","14.21"
"1309575118000","14.19"
"1309575121000","14.21"
"1309575146000","14.19"
"1309575151000","14.21"
"1309575161000","14.19"
"1309575168000","14.21"
"1309575216000","14.19"
"1309575218000","14.21"
"1309575223000","14.19"
"1309575228000","14.21"
"1309575231000","14.19"
"1309575233000","14.21"
"1309575256000","14.19"
"1309575273000","14.21"
"1309575283000","14.19"
"1309575286000","14.21"
"1309575308000","14.19"
"1309575323000","14.21"
"1309575326000","14.19"
"1309575341000","14.21"
"1309575343000","14.19"
"1309575353000","14.21"
"1309575356000","14.19"
"1309575358000","14.21"
"1309575361000","14.19"
"1309575366000","14.21"
"1309575368000","14.19"
"1309575371000","14.21"
"1309575373000","14.19"
"1309575378000","14.21"
"1309575391000","14.19"
"1309575403000","14.21"
"1309575411000","14.19"
"1309575416000","14.21"
"1309575448000","14.19"
"1309575451000","14.21"
"1309575458000","14.19"
"1309575461000","14.21"
"1309575478000","14.19"
"1309575481000","14.21"
"1309575496000","14.19"
"1309575498000","14.21"
"1309575523000","14.19"
"1309575526000","14.21"
"1309575558000","14.19"
"1309575576000","14.21"
"1309575578000","14.19"
"1309575581000","14.21"
"1309575593000","14.19"
"1309575636000","14.21"
"1309575648000","14.19"
"1309575653000","14.21"
"1309575661000","14.19"
"1309575673000","14.21"
"1309575676000","14.19"
"1309575681000","14.21"
"1309575711000","14.19"
"1309575713000","14.21"
"1309575718000","14.19"
"1309575756000","14.21"
"1309575758000","14.19"
"1309575763000","14.21"
"1309575796000","14.19"
"1309575803000","14.21"
"1309575806000","14.19"
"1309575836000","14.21"
"1309575838000","14.19"
"1309575841000","14.21"
"1309575843000","14.19"
"1309575888000","14.21"
"1309575906000","14.19"
"1309575908000","14.21"
"1309575913000","14.19"
"1309575916000","14.21"
"1309575918000","14.19"
"1309575953000","14.21"
"1309575958000","14.19"
"1309575963000","14.21"
"1309575966000","14.19"
"1309575998000","14.21"
"1309576013000","14.19"
"1309576086000","14.21"
"1309576088000","14.19"
"1309576226000","14.21"
"1309576228000","14.19"
"1309576231000","14.21"
"1309576243000","14.19"
"1309576251000","14.21"
"1309576253000","14.19"
"1309576256000","14.21"
"1309576268000","14.19"
"1309576271000","14.21"
"1309576293000","14.19"
"1309576296000","14.21"
"1309576313000","14.19"
"1309576316000","14.21"
"1309576326000","14.19"
"1309576348000","14.21"
"1309576376000","14.19"
"1309576378000","14.21"
"1309576381000","14.19"
"1309576383000","14.21"
"1309576388000","14.19"
"1309576493000","14.21"
"1309576496000","14.19"
"1309576506000","14.21"
"1309576508000","14.19"
"1309576546000","14.21"
"1309576548000","14.19"
"1309576628000","14.21"
"1309576633000","14.19"
"1309576636000","14.21"
"1309576638000","14.19"
"1309576646000","14.21"
"1309576648000","14.19"
"1309576651000","14.21"
"1309576658000","14.19"
"1309576661000","14.21"
"1309576663000","14.19"
"1309576666000","14.21"
"1309576668000","14.19"
"1309576671000","14.21"
"1309576686000","14.19"
"1309576708000","14.21"
"1309576711000","14.19"
"1309576713000","14.21"
"1309576718000","14.19"
"1309576728000","14.21"
"1309576733000","14.19"
"1309576736000","14.21"
"1309576751000","14.19"
"1309576753000","14.21"
"1309576756000","14.19"
"1309576763000","14.21"
"1309576766000","14.19"
"1309576788000","14.21"
"1309576791000","14.19"
"1309576793000","14.21"
"1309576796000","14.19"
"1309576801000","14.21"
"1309576811000","14.19"
"1309576841000","14.21"
"1309576846000","14.19"
"1309576873000","14.21"
"1309576876000","14.19"
"1309576883000","14.21"
"1309576888000","14.19"
"1309576893000","14.21"
"1309576898000","14.19"
"1309576901000","14.21"
"1309576903000","14.19"
"1309576906000","14.21"
"1309576908000","14.19"
"1309576931000","14.21"
"1309576946000","14.19"
"1309576968000","14.21"
"1309576971000","14.19"
"1309576976000","14.21"
"1309576996000","14.19"
"1309576998000","14.21"
"1309577006000","14.19"
"1309577008000","14.21"
"1309577036000","14.19"
"1309577038000","14.21"
"1309577041000","14.19"
"1309577061000","14.21"
"1309577066000","14.19"
"1309577083000","14.21"
"1309577088000","14.19"
"1309577091000","14.21"
"1309577096000","14.19"
"1309577241000","14.21"
"1309577243000","14.19"
"1309577248000","14.21"
"1309577251000","14.19"
"1309577253000","14.21"
"1309577258000","14.19"
"1309577261000","14.21"
"1309577276000","14.19"
"1309577348000","14.21"
"1309577351000","14.19"
"1309577356000","14.21"
"1309577358000","14.19"
"1309577393000","14.21"
"1309577401000","14.19"
"1309577403000","14.21"
"1309577428000","14.19"
"1309577431000","14.21"
"1309577451000","14.19"
"1309577453000","14.21"
"1309577456000","14.19"
"1309577458000","14.21"
"1309577463000","14.19"
"1309577476000","14.21"
"1309577478000","14.19"
"1309577703000","14.21"
"1309577718000","14.19"
"1309577721000","14.21"
"1309577746000","14.24"
"1309577748000","14.21"
"1309577751000","14.24"
"1309577758000","14.21"
"1309577761000","14.24"
"1309577768000","14.21"
"1309577778000","14.19"
"1309577781000","14.21"
"1309577788000","14.19"
"1309577793000","14.21"
"1309577801000","14.19"
"1309577803000","14.21"
"1309577836000","14.19"
"1309577838000","14.21"
"1309577843000","14.19"
"1309577848000","14.21"
"1309577856000","14.19"
"1309577858000","14.21"
"1309577861000","14.19"
"1309577863000","14.21"
"1309577871000","14.19"
"1309577886000","14.21"
"1309577888000","14.19"
"1309577903000","14.21"
"1309577906000","14.19"
"1309577908000","14.21"
"1309577938000","14.24"
"1309577941000","14.21"
"1309577943000","14.24"
"1309577963000","14.21"
"1309577966000","14.24"
"1309577968000","14.21"
"1309577983000","14.19"
"1309577986000","14.21"
"1309578016000","14.19"
"1309578033000","14.21"
"1309578066000","14.19"
"1309578076000","14.21"
"1309578078000","14.19"
"1309578101000","14.21"
"1309578103000","14.19"
"1309578208000","14.21"
"1309578213000","14.19"
"1309578223000","14.21"
"1309578231000","14.19"
"1309578233000","14.21"
"1309578236000","14.19"
"1309578238000","14.21"
"1309578241000","14.19"
"1309578246000","14.21"
"1309578251000","14.19"
"1309578256000","14.21"
"1309578258000","14.19"
"1309578263000","14.21"
"1309578268000","14.19"
"1309578271000","14.21"
"1309578296000","14.24"
"1309578298000","14.21"
"1309578333000","14.19"
"1309578336000","14.21"
"1309578338000","14.19"
"1309578348000","14.21"
"1309578353000","14.19"
"1309578356000","14.21"
"1309578361000","14.19"
"1309578376000","14.21"
"1309578378000","14.19"
"1309578391000","14.21"
"1309578393000","14.19"
"1309578398000","14.21"
"1309578408000","14.19"
"1309578411000","14.21"
"1309578426000","14.19"
"1309578428000","14.21"
"1309578451000","14.19"
"1309578453000","14.21"
"1309578468000","14.19"
"1309578476000","14.21"
"1309578483000","14.19"
"1309578486000","14.21"
"1309578496000","14.19"
"1309578501000","14.21"
"1309578503000","14.19"
"1309578506000","14.21"
"1309578511000","14.19"
"1309578518000","14.21"
"1309578526000","14.19"
"1309578573000","14.21"
"1309578583000","14.19"
"1309578586000","14.21"
"1309578606000","14.19"
"1309578641000","14.21"
"1309578646000","14.19"
"1309578653000","14.21"
"1309578661000","14.19"
"1309578663000","14.21"
"1309578666000","14.19"
"1309578676000","14.21"
"1309578678000","14.19"
"1309578683000","14.21"
"1309578708000","14.19"
"1309578713000","14.21"
"1309578731000","14.19"
"1309578733000","14.21"
"1309578736000","14.19"
"1309578741000","14.21"
"1309578761000","14.19"
"1309578763000","14.21"
"1309578773000","14.19"
"1309578776000","14.21"
"1309578781000","14.19"
"1309578788000","14.21"
"1309578791000","14.19"
"1309578831000","14.21"
"1309578836000","14.19"
"1309578838000","14.21"
"1309578841000","14.19"
"1309578881000","14.21"
"1309578886000","14.19"
"1309578896000","14.21"
"1309578898000","14.19"
"1309578903000","14.21"
"1309578911000","14.19"
"1309578916000","14.21"
"1309578918000","14.19"
"1309578936000","14.21"
"1309578938000","14.19"
"1309578946000","14.21"
"1309578951000","14.19"
"1309578958000","14.21"
"1309579031000","14.19"
"1309579043000","14.21"
"1309579058000","14.19"
"1309579061000","14.21"
"1309579078000","14.19"
"1309579083000","14.21"
"1309579086000","14.19"
"1309579088000","14.21"
"1309579093000","14.19"
"1309579271000","14.21"
"1309579278000","14.19"
"1309579288000","14.21"
"1309579298000","14.19"
"1309579311000","14.21"
"1309579321000","14.19"
"1309579323000","14.21"
"1309579328000","14.19"
"1309579331000","14.21"
"1309579333000","14.19"
"1309579671000","14.21"
"1309579673000","14.19"
"1309579681000","14.21"
"1309579698000","14.19"
"1309579711000","14.21"
"1309579726000","14.19"
"1309579731000","14.21"
"1309579736000","14.19"
"1309579738000","14.21"
"1309579751000","14.19"
"1309579786000","14.21"
"1309579788000","14.19"
"1309579861000","14.21"
"1309579873000","14.19"
"1309579876000","14.21"
"1309579881000","14.19"
"1309580196000","14.21"
"1309580198000","14.19"
"1309580201000","14.21"
"1309580213000","14.19"
"1309580216000","14.21"
"1309580223000","14.19"
"1309580226000","14.21"
"1309580228000","14.19"
"1309580233000","14.21"
"1309580246000","14.19"
"1309580283000","14.21"
"1309580286000","14.19"
"1309580338000","14.21"
"1309580341000","14.19"
"1309580538000","14.21"
"1309580541000","14.19"
"1309580683000","14.15"
"1309580716000","14.19"
"1309580858000","14.21"
"1309580861000","14.19"
"1309581011000","14.21"
"1309581013000","14.19"
"1309581018000","14.21"
"1309581021000","14.19"
"1309581023000","14.21"
"1309581026000","14.19"
"1309581173000","14.21"
"1309581178000","14.19"
"1309581181000","14.21"
"1309581186000","14.19"
"1309581188000","14.21"
"1309581191000","14.19"
"1309581198000","14.21"
"1309581206000","14.19"
"1309581281000","14.21"
"1309581283000","14.19"
"1309581291000","14.21"
"1309581293000","14.19"
"1309581316000","14.21"
"1309581318000","14.19"
"1309581321000","14.21"
"1309581326000","14.19"
"1309581363000","14.21"
"1309581381000","14.19"
"1309581383000","14.21"
"1309581386000","14.19"
"1309581388000","14.21"
"1309581413000","14.19"
"1309581423000","14.21"
"1309581431000","14.19"
"1309581521000","14.21"
"1309581528000","14.19"
"1309581543000","14.21"
"1309581546000","14.19"
"1309581711000","14.21"
"1309581718000","14.19"
"1309581723000","14.21"
"1309581731000","14.19"
"1309581733000","14.21"
"1309581736000","14.19"
"1309581753000","14.21"
"1309581756000","14.19"
"1309581776000","14.21"
"1309581783000","14.19"
"1309581788000","14.21"
"1309581801000","14.19"
"1309581808000","14.21"
"1309581811000","14.19"
"1309581816000","14.21"
"1309581818000","14.19"
"1309581891000","14.21"
"1309581893000","14.19"
"1309581896000","14.21"
"1309581898000","14.19"
"1309581976000","14.21"
"1309581978000","14.19"
"1309582098000","14.21"
"1309582103000","14.19"
"1309582116000","14.21"
"1309582118000","14.19"
"1309582211000","14.21"
"1309582213000","14.19"
"1309582226000","14.21"
"1309582228000","14.19"
"1309582231000","14.21"
"1309582233000","14.19"
"1309582236000","14.21"
"1309582248000","14.19"
"1309582256000","14.21"
"1309582261000","14.19"
"1309582293000","14.21"
"1309582301000","14.19"
"1309582356000","14.21"
"1309582358000","14.19"
"1309582361000","14.21"
"1309582368000","14.19"
"1309582371000","14.21"
"1309582381000","14.19"
"1309582391000","14.21"
"1309582396000","14.19"
"1309582398000","14.21"
"1309582416000","14.19"
"1309582421000","14.21"
"1309582423000","14.19"
"1309582426000","14.21"
"1309582428000","14.19"
"1309582558000","14.21"
"1309582563000","14.19"
"1309582566000","14.21"
"1309582568000","14.19"
"1309582576000","14.21"
"1309582578000","14.19"
"1309582583000","14.21"
"1309582586000","14.19"
"1309582626000","14.21"
"1309582628000","14.19"
"1309582791000","14.21"
"1309582818000","14.19"
"1309582836000","14.21"
"1309582841000","14.19"
"1309582843000","14.21"
"1309582866000","14.19"
"1309583268000","14.21"
"1309583276000","14.19"
"1309583346000","14.21"
"1309583348000","14.19"
"1309583351000","14.21"
"1309583353000","14.19"
"1309583358000","14.21"
"1309583361000","14.19"
"1309583363000","14.21"
"1309583366000","14.19"
"1309583371000","14.21"
"1309583378000","14.19"
"1309583383000","14.21"
"1309583386000","14.19"
"1309583483000","14.21"
"1309583486000","14.19"
"1309583491000","14.21"
"1309583501000","14.19"
"1309583503000","14.21"
"1309583506000","14.19"
"1309583508000","14.21"
"1309583511000","14.19"
"1309584061000","14.15"
"1309584071000","14.19"
"1309584156000","14.21"
"1309584158000","14.19"
"1309584166000","14.21"
"1309584176000","14.19"
"1309584181000","14.21"
"1309584186000","14.19"
"1309584191000","14.21"
"1309584193000","14.19"
"1309584196000","14.21"
"1309584198000","14.19"
"1309584206000","14.21"
"1309584208000","14.19"
"1309584213000","14.21"
"1309584228000","14.19"
"1309584238000","14.21"
"1309584241000","14.19"
"1309584371000","14.21"
"1309584373000","14.19"
"1309584458000","14.21"
"1309584461000","14.19"
"1309584473000","14.21"
"1309584486000","14.19"
"1309584488000","14.21"
"1309584491000","14.19"
"1309584498000","14.21"
"1309584501000","14.19"
"1309584508000","14.21"
"1309584521000","14.19"
"1309584531000","14.21"
"1309584536000","14.19"
"1309584551000","14.21"
"1309584553000","14.19"
"1309584561000","14.21"
"1309584563000","14.19"
"1309584611000","14.21"
"1309584618000","14.19"
"1309584621000","14.21"
"1309584623000","14.19"
"1309584626000","14.21"
"1309584628000","14.19"
"1309584651000","14.21"
"1309584656000","14.19"
"1309584661000","14.21"
"1309584663000","14.19"
"1309584673000","14.21"
"1309584678000","14.19"
"1309584738000","14.21"
"1309584746000","14.19"
"1309584748000","14.21"
"1309584751000","14.19"
"1309584831000","14.21"
"1309584856000","14.19"
"1309584858000","14.21"
"1309584861000","14.19"
"1309584866000","14.21"
"1309584871000","14.19"
"1309584876000","14.21"
"1309584878000","14.19"
"1309584893000","14.21"
"1309584896000","14.19"
"1309584898000","14.21"
"1309584913000","14.19"
"1309584926000","14.21"
"1309584928000","14.19"
"1309584933000","14.21"
"1309584938000","14.19"
"1309585003000","14.21"
"1309585006000","14.19"
"1309585063000","14.21"
"1309585066000","14.19"
"1309585068000","14.21"
"1309585071000","14.19"
"1309585073000","14.21"
"1309585076000","14.19"
"1309585081000","14.21"
"1309585083000","14.19"
"1309585191000","14.21"
"1309585216000","14.19"
"1309585218000","14.21"
"1309585236000","14.19"
"1309585241000","14.21"
"1309585278000","14.19"
"1309585281000","14.21"
"1309585283000","14.19"
"1309585286000","14.21"
"1309585288000","14.19"
"1309585331000","14.21"
"1309585336000","14.19"
"1309585341000","14.21"
"1309585356000","14.19"
"1309585401000","14.21"
"1309585403000","14.19"
"1309585411000","14.21"
"1309585413000","14.19"
"1309585423000","14.21"
"1309585426000","14.19"
"1309585428000","14.21"
"1309585431000","14.19"
"1309585436000","14.21"
"1309585443000","14.19"
"1309585521000","14.21"
"1309585523000","14.19"
"1309585546000","14.21"
"1309585548000","14.19"
"1309585571000","14.21"
"1309585573000","14.19"
"1309585598000","14.21"
"1309585601000","14.19"
"1309585608000","14.21"
"1309585646000","14.19"
"1309585648000","14.21"
"1309585653000","14.19"
"1309585656000","14.21"
"1309585658000","14.19"
"1309585776000","14.21"
"1309585786000","14.19"
"1309585793000","14.21"
"1309585796000","14.19"
"1309585803000","14.21"
"1309585806000","14.19"
"1309585816000","14.21"
"1309585826000","14.19"
"1309585828000","14.21"
"1309585906000","14.19"
"1309585958000","14.21"
"1309585963000","14.19"
"1309585983000","14.21"
"1309585986000","14.19"
"1309585996000","14.21"
"1309585998000","14.19"
"1309586001000","14.21"
"1309586003000","14.19"
"1309586006000","14.21"
"1309586008000","14.19"
"1309586011000","14.21"
"1309586028000","14.24"
"1309586031000","14.21"
"1309586098000","14.19"
"1309586101000","14.21"
"1309586103000","14.19"
"1309586106000","14.21"
"1309586113000","14.19"
"1309586116000","14.21"
"1309586118000","14.19"
"1309586131000","14.21"
"1309586141000","14.19"
"1309586146000","14.21"
"1309586148000","14.19"
"1309586198000","14.21"
"1309586201000","14.19"
"1309586218000","14.21"
"1309586231000","14.19"
"1309586233000","14.21"
