18/03/2011 19:21:13	12.1784	
18/03/2011 19:39:51	12.1784	
18/03/2011 19:58:15	12.1784	
18/03/2011 20:57:54	12.1119	
18/03/2011 21:42:49	12.1119	
18/03/2011 22:02:33	12.0457	
18/03/2011 22:11:33	11.588	
18/03/2011 22:30:30	12.0457	
18/03/2011 23:19:35	12.0457	
19/03/2011 00:11:56	11.6528	
19/03/2011 00:54:27	12.1119	
19/03/2011 01:05:27	12.1119	
19/03/2011 01:08:49	12.1784	
19/03/2011 01:16:45	12.1784	
19/03/2011 02:19:24	12.1784	
19/03/2011 03:58:53	12.1119	
19/03/2011 04:13:06	12.1119	
19/03/2011 04:24:29	12.1784	
19/03/2011 04:25:29	12.1784	
19/03/2011 04:44:12	12.1119	
19/03/2011 05:03:22	12.1119	
19/03/2011 05:21:11	11.7178	
19/03/2011 05:39:53	12.1119	
19/03/2011 05:52:03	12.1119	
19/03/2011 06:00:41	12.1784	
19/03/2011 06:03:56	12.1784	
19/03/2011 06:12:40	12.1784	
19/03/2011 06:15:00	12.1784	
19/03/2011 06:55:49	12.1119	
19/03/2011 07:05:37	12.1119	
19/03/2011 07:24:17	12.1119	
19/03/2011 07:28:20	12.1119	
19/03/2011 07:29:29	12.1119	
19/03/2011 07:33:20	12.1119	
19/03/2011 07:35:27	12.1119	
19/03/2011 07:43:30	12.1119	
19/03/2011 08:12:23	12.1784	
19/03/2011 08:41:33	12.1784	
19/03/2011 08:55:05	12.1784	
19/03/2011 09:42:11	12.1784	
19/03/2011 09:52:08	12.1119	
19/03/2011 10:00:29	12.1119	
19/03/2011 10:22:44	12.1119	
19/03/2011 10:26:00	12.1119	
19/03/2011 11:13:58	12.0457	
19/03/2011 11:20:20	11.8483	
19/03/2011 12:34:55	12.1119	
19/03/2011 13:23:09	12.1784	
19/03/2011 13:31:19	12.1784	
19/03/2011 14:23:19	12.1784	
19/03/2011 15:23:24	12.1119	
19/03/2011 15:28:29	12.1119	
19/03/2011 16:02:23	12.1784	
19/03/2011 16:28:13	12.1784	
19/03/2011 16:56:05	12.1784	
19/03/2011 17:37:25	12.1784	
19/03/2011 18:23:11	12.1119	
19/03/2011 18:39:10	12.1784	
19/03/2011 18:43:13	12.1784	
19/03/2011 19:26:33	11.783	
19/03/2011 19:41:39	12.0457	
19/03/2011 20:31:20	12.1119	
19/03/2011 20:33:21	12.1119	
19/03/2011 20:39:21	12.1119	
19/03/2011 20:47:51	12.1119	
19/03/2011 21:00:21	12.1784	
19/03/2011 21:34:22	11.6528	
19/03/2011 21:40:01	11.7178	
19/03/2011 21:58:17	12.1119	
19/03/2011 22:29:23	12.1784	
19/03/2011 22:55:30	11.7178	
19/03/2011 23:06:52	11.7178	
19/03/2011 23:51:46	12.1119	
19/03/2011 23:56:29	12.1119	
20/03/2011 00:02:29	12.1784	
20/03/2011 00:20:16	12.1119	
20/03/2011 00:43:27	12.1784	
20/03/2011 04:20:23	11.9797	
20/03/2011 05:22:09	12.1119	
20/03/2011 05:57:39	12.1784	
20/03/2011 06:10:10	12.1784	
20/03/2011 06:19:10	12.1784	
20/03/2011 06:27:40	12.1784	
20/03/2011 06:36:10	12.1119	
20/03/2011 06:50:40	12.1119	
20/03/2011 06:57:40	12.1784	
20/03/2011 07:04:40	12.1784	
20/03/2011 07:11:40	12.1784	
20/03/2011 07:14:40	12.1784	
20/03/2011 07:30:41	12.1784	
20/03/2011 07:34:10	12.1784	
20/03/2011 07:35:10	12.1784	
20/03/2011 07:39:10	12.1784	
20/03/2011 07:48:10	12.1784	
20/03/2011 08:48:41	11.9139	
20/03/2011 09:02:42	12.1119	
20/03/2011 09:14:11	12.1119	
20/03/2011 09:17:12	12.1119	
20/03/2011 09:21:12	12.1119	
20/03/2011 09:24:42	12.0457	
20/03/2011 09:47:40	12.1119	
20/03/2011 10:27:12	12.1119	
20/03/2011 10:40:14	12.0457	
20/03/2011 10:51:19	12.1119	
20/03/2011 10:55:31	12.1119	
20/03/2011 11:09:12	12.1784	
20/03/2011 11:26:53	12.1784	
20/03/2011 11:28:00	12.1784	
20/03/2011 11:41:59	12.1784	
20/03/2011 12:20:27	12.1784	
20/03/2011 12:42:19	12.1784	
20/03/2011 12:55:14	12.1784	
20/03/2011 14:55:11	12.1119	
20/03/2011 14:59:15	12.1784	
20/03/2011 15:41:19	12.1119	
20/03/2011 15:57:34	12.1784	
20/03/2011 18:19:58	12.1119	
20/03/2011 19:11:55	12.1119	
20/03/2011 19:17:21	12.1784	
20/03/2011 19:27:19	12.1784	
20/03/2011 19:42:25	12.1784	
20/03/2011 20:10:18	12.1784	
20/03/2011 20:29:49	12.0457	
20/03/2011 20:34:24	12.1119	
20/03/2011 21:23:40	12.1119	
20/03/2011 21:59:27	12.1119	
20/03/2011 22:33:45	12.1119	
20/03/2011 23:10:50	12.1784	
20/03/2011 23:45:27	12.1784	
20/03/2011 23:47:38	12.1784	
21/03/2011 00:30:01	12.1119	
21/03/2011 00:36:25	12.1784	
21/03/2011 01:05:26	12.1784	
21/03/2011 01:13:01	12.1784	
21/03/2011 01:30:24	12.1784	
21/03/2011 01:32:31	12.1784	
21/03/2011 01:33:50	12.1784	
21/03/2011 03:15:27	12.1784	
21/03/2011 05:36:27	12.1119	
21/03/2011 05:37:57	12.1119	
21/03/2011 06:16:14	12.1784	
21/03/2011 06:35:14	12.1784	
21/03/2011 07:37:53	12.1119	
21/03/2011 07:52:30	12.1784	
21/03/2011 08:11:16	12.1784	
21/03/2011 09:44:41	12.1119	
21/03/2011 10:08:00	12.1784	
21/03/2011 10:26:12	11.6528	
21/03/2011 10:47:08	11.6528	
21/03/2011 10:47:38	11.7178	
21/03/2011 11:00:08	11.6528	
