 -370.213013  0.  0.176200181  0.528812587
 -370.213013  2.5  0.0433954932  1.16100061
 -370.213013  5.  0.0254037306  1.226614
 -370.213013  7.5  0.0148242125  1.10313749
 -370.213013  10.  0.0115756048  1.29719102
 -370.213013  12.5  0.0100754127  1.21943903
 -370.213013  15.  0.0091971308  1.15173638
 -370.213013  17.5  0.00867594406  1.26121008
 -370.213013  20.  0.00821837783  1.33267295
 -370.213013  22.5  0.00779160857  1.22278762
 -370.213013  25.  0.00729061523  1.17938066
 -370.213013  27.5  0.00698941108  1.29743767
 -370.213013  30.  0.00666494062  1.23284137
 -370.213013  32.5  0.00622579129  1.35099339
 -370.213013  35.  0.00519631244  1.28457451
 -370.213013  37.5  0.00358727039  1.35028768
 -370.213013  40.  0.00275683962  1.5294925
 -370.213013  42.5  0.00242720731  1.6574347
 -370.213013  45.  0.00229854882  1.59098411
 -370.213013  47.5  0.00225281622  1.33997571
 -370.213013  50.  0.00246568047  1.54326093
 -370.213013  52.5  0.00251038559  1.50144422
 -370.213013  55.  0.00242590206  1.57254112
 -370.213013  57.5  0.00233071065  1.40680683
 -370.213013  60.  0.0021984682  1.37590599
 -370.213013  62.5  0.00207786355  1.46701765
 -370.213013  65.  0.00200378313  1.44047022
 -370.213013  67.5  0.00188340794  1.51217186
 -370.213013  70.  0.00174053002  1.43500853
 -370.213013  72.5  0.00166016433  1.56434631
 -370.213013  75.  0.00156078627  1.49826086
 -370.213013  77.5  0.00146744866  1.4825815
 -370.213013  80.  0.00139056379  1.42296791
 -370.213013  82.5  0.00130151457  1.44368684
 -370.213013  85.  0.00122607884  1.75732613
 -370.213013  87.5  0.00114988105  1.8032434
 -370.213013  90.  0.00106173859  1.72004831
 -370.213013  92.5  0.000955267169  1.61920393
 -370.213013  95.  0.000925209955  1.83046329
 -370.213013  97.5  0.000869370706  1.74928033
 -370.213013  100.  0.000825382769  1.66936219
 -370.213013  102.5  0.000760889903  1.76443732
 -370.213013  105.  0.000725413265  1.8034687
 -370.213013  107.5  0.000688037195  1.76803899
 -370.213013  110.  0.000645956432  1.89695096
 -370.213013  112.5  0.000609542709  1.61011922
 -370.213013  115.  0.000574495876  1.91794133
 -370.213013  117.5  0.000529343262  1.8147012
 -370.213013  120.  0.000499219983  1.65359282
 -370.213013  122.5  0.000470739848  1.91295767
 -370.213013  125.  0.000441661832  2.01722884
 -370.213013  127.5  0.000423976773  1.90210664
 -370.213013  130.  0.000498652225  1.65876341
 -370.213013  132.5  0.000514718296  1.57632625
 -370.213013  135.  0.000492708234  1.78444123
 -370.213013  137.5  0.000471541949  1.87733436
 -370.213013  140.  0.000446945691  1.67812073
 -370.213013  142.5  0.000423662481  1.64229631
 -370.213013  145.  0.000398450415  1.6601088
 -370.213013  147.5  0.000381945749  1.88266265
 -370.213013  150.  0.000359200523  1.94158149
 -370.213013  152.5  0.00033704465  1.78967524
 -370.213013  155.  0.00032148711  2.050354
 -370.213013  157.5  0.000300650165  2.12534881
 -370.213013  160.  0.000284695998  1.96221471
 -370.213013  162.5  0.000272131001  1.95335352
 -370.213013  165.  0.00025720807  2.06182528
 -370.213013  167.5  0.000237505985  2.28273034
 -370.213013  170.  0.00023081027  2.36166692
 -370.213013  172.5  0.000221050461  2.23186922
 -370.213013  175.  0.000209461825  2.39293289
 -370.213013  177.5  0.000201559989  2.39412832
 -370.213013  180.  0.000205159842  2.45536256
 -370.213013  182.5  0.000199096045  2.15255499
 -370.213013  185.  0.000201201852  2.07604742
 -370.213013  187.5  0.000194227672  2.15903139
 -370.213013  190.  0.000184619785  2.43347025
 -370.213013  192.5  0.000175415305  2.48166966
 -370.213013  195.  0.000173732245  2.55192685
 -370.213013  197.5  0.000147652536  2.6219058
 -370.213013  200.  0.000147652536  2.6219058

 -368.617279  0.  0.177367777  0.511057496
 -368.617279  2.5  0.0433229692  1.12621295
 -368.617279  5.  0.0257689562  1.29119468
 -368.617279  7.5  0.0150519777  1.19611466
 -368.617279  10.  0.0116701499  1.24766231
 -368.617279  12.5  0.0102230115  1.24780929
 -368.617279  15.  0.00942515768  1.34299994
 -368.617279  17.5  0.00897378102  1.26708889
 -368.617279  20.  0.00831368938  1.23655212
 -368.617279  22.5  0.00799896196  1.16382813
 -368.617279  25.  0.00750684133  1.21123159
 -368.617279  27.5  0.0071743126  1.31838048
 -368.617279  30.  0.00687515084  1.23860967
 -368.617279  32.5  0.00649274699  1.23293161
 -368.617279  35.  0.00547425495  1.19631612
 -368.617279  37.5  0.00385438837  1.43591189
 -368.617279  40.  0.0030716653  1.62879968
 -368.617279  42.5  0.00281007984  1.56112754
 -368.617279  45.  0.00266925362  1.46094668
 -368.617279  47.5  0.00269369362  1.37496483
 -368.617279  50.  0.00318194903  1.37137401
 -368.617279  52.5  0.00323193683  1.56649625
 -368.617279  55.  0.00319499732  1.47519553
 -368.617279  57.5  0.00309865014  1.43043685
 -368.617279  60.  0.00296845823  1.31032324
 -368.617279  62.5  0.0028198855  1.39936256
 -368.617279  65.  0.0026468616  1.33937001
 -368.617279  67.5  0.00253303233  1.33189297
 -368.617279  70.  0.00237817294  1.3231889
 -368.617279  72.5  0.00223694695  1.40188015
 -368.617279  75.  0.00214586849  1.26206863
 -368.617279  77.5  0.0019764204  1.21683502
 -368.617279  80.  0.00189506181  1.34861577
 -368.617279  82.5  0.00175770512  1.4061923
 -368.617279  85.  0.00165459211  1.77648365
 -368.617279  87.5  0.00153149851  1.5811131
 -368.617279  90.  0.00145542983  1.43151963
 -368.617279  92.5  0.00133819482  1.61979556
 -368.617279  95.  0.00127031247  1.52746403
 -368.617279  97.5  0.00120896252  1.67455614
 -368.617279  100.  0.00112851628  1.56153715
 -368.617279  102.5  0.00104269804  1.58730876
 -368.617279  105.  0.000969601446  1.69092023
 -368.617279  107.5  0.000910919276  1.64343441
 -368.617279  110.  0.000861733977  1.60379803
 -368.617279  112.5  0.000810431084  1.55859947
 -368.617279  115.  0.000766634475  1.46598041
 -368.617279  117.5  0.000716576877  1.61498117
 -368.617279  120.  0.000680471712  1.74001479
 -368.617279  122.5  0.000643377716  1.73371732
 -368.617279  125.  0.00059405755  1.74559498
 -368.617279  127.5  0.000556622108  1.67111015
 -368.617279  130.  0.000545889372  1.70903766
 -368.617279  132.5  0.000519195222  1.657776
 -368.617279  135.  0.000506345474  1.86304712
 -368.617279  137.5  0.000484383694  1.79172623
 -368.617279  140.  0.000465419464  1.78452158
 -368.617279  142.5  0.000426990446  1.72514045
 -368.617279  145.  0.000406562322  1.80748045
 -368.617279  147.5  0.00038621141  1.91376233
 -368.617279  150.  0.000361283048  1.81819403
 -368.617279  152.5  0.000338339829  1.73075604
 -368.617279  155.  0.00032722656  2.11185098
 -368.617279  157.5  0.000303366862  2.25961781
 -368.617279  160.  0.000283610018  2.15580344
 -368.617279  162.5  0.000265007897  2.22236109
 -368.617279  165.  0.000253051898  2.30518937
 -368.617279  167.5  0.000243269475  1.92243004
 -368.617279  170.  0.000229265119  2.061903
 -368.617279  172.5  0.00021803267  2.29139805
 -368.617279  175.  0.000208844955  2.17338443
 -368.617279  177.5  0.000202706171  2.59003139
 -368.617279  180.  0.000206142664  2.00776076
 -368.617279  182.5  0.000207890931  2.33247137
 -368.617279  185.  0.00020454172  2.37664342
 -368.617279  187.5  0.000189479048  2.62870288
 -368.617279  190.  0.000180696617  2.55289865
 -368.617279  192.5  0.000181167838  2.48028588
 -368.617279  195.  0.000173947046  2.65355325
 -368.617279  197.5  0.000147284343  2.72062325
 -368.617279  200.  0.000147284343  2.72062325

 -367.021515  0.  0.177637354  0.524254143
 -367.021515  2.5  0.0438011438  1.15903437
 -367.021515  5.  0.026109064  1.13457465
 -367.021515  7.5  0.0151576325  1.28573418
 -367.021515  10.  0.0118168173  1.32183599
 -367.021515  12.5  0.0104629081  1.35007012
 -367.021515  15.  0.00967569463  1.40735376
 -367.021515  17.5  0.00903057493  1.08294463
 -367.021515  20.  0.00836531352  1.21378362
 -367.021515  22.5  0.00810689386  1.09928751
 -367.021515  25.  0.00772787863  1.35619891
 -367.021515  27.5  0.00734872976  1.22662568
 -367.021515  30.  0.00723145576  1.19281924
 -367.021515  32.5  0.00679459563  1.23199844
 -367.021515  35.  0.00586634129  1.38455379
 -367.021515  37.5  0.00443602121  1.31896985
 -367.021515  40.  0.00374772097  1.4464227
 -367.021515  42.5  0.00350169791  1.44757509
 -367.021515  45.  0.00336747803  1.40638673
 -367.021515  47.5  0.00324920146  1.49015152
 -367.021515  50.  0.00359002175  1.351524
 -367.021515  52.5  0.00356585043  1.45018721
 -367.021515  55.  0.00339647057  1.37132537
 -367.021515  57.5  0.00329176546  1.3150301
 -367.021515  60.  0.00311583164  1.27277589
 -367.021515  62.5  0.00297663128  1.42268467
 -367.021515  65.  0.00280441763  1.2947222
 -367.021515  67.5  0.00269149779  1.28345203
 -367.021515  70.  0.00249707  1.39220047
 -367.021515  72.5  0.00238777045  1.30818868
 -367.021515  75.  0.00223355833  1.20745754
 -367.021515  77.5  0.00208457815  1.39437675
 -367.021515  80.  0.00197185506  1.52643919
 -367.021515  82.5  0.0018380133  1.44942868
 -367.021515  85.  0.00170220004  1.59941852
 -367.021515  87.5  0.00162490166  1.47250307
 -367.021515  90.  0.00151858502  1.47635591
 -367.021515  92.5  0.00142418814  1.46230507
 -367.021515  95.  0.0013334254  1.63954592
 -367.021515  97.5  0.00124565931  1.58479774
 -367.021515  100.  0.00118193543  1.66730082
 -367.021515  102.5  0.00107825629  1.70694852
 -367.021515  105.  0.00101131608  1.63198078
 -367.021515  107.5  0.000956277188  1.67249811
